tag mll pt1 eta1 pt2 eta2 pt3 eta3 pt4 eta4 met
e 88.58567884 39.5519 2.2156 37.7887 1.13437 NA NA NA NA 432.308
m 944.604519739 377.525 0.115229 321.098 1.52709 NA NA NA NA 335.31
e 9.8895118758 23.0695 0.832516 12.1219 0.462376 NA NA NA NA 420.882
e 88.1214908908 49.3178 1.34748 31.6578 0.373799 NA NA NA NA 323.23
m 89.1950216825 88.5798 1.16807 35.6448 0.942605 NA NA NA NA 1029.37
m 95.1607631447 27.5471 1.62855 24.7893 0.835784 NA NA NA NA 576.468
m 86.9161828031 35.9927 1.44733 19.8586 0.695021 NA NA NA NA 546.751
m 1132.52198259 614.501 0.131371 474.303 0.754506 NA NA NA NA 496.535
m 91.0628185314 47.8641 0.800744 43.3442 0.796019 NA NA NA NA 582.828
g 113.931607926 60.1914 0.831599 51.6222 0.411976 NA NA NA NA 244.733
g 122.99410595 67.6842 2.03597 59.2059 1.87576 NA NA NA NA 445.245
m 100.213736382 59.4598 0.984239 40.3142 2.11163 NA NA NA NA 907.212
m 86.5011302647 44.7581 1.5211 37.1032 0.823259 NA NA NA NA 205.354
m 92.1494059545 56.8193 0.912987 35.6229 0.405751 NA NA NA NA 456.358
g 101.575428564 61.2043 2.20345 34.2159 1.13787 NA NA NA NA 590.707
g 128.062514001 65.3665 0.523711 63.6961 0.249795 NA NA NA NA 336.59
e 90.8388738744 36.0681 0.25343 27.538 1.57294 NA NA NA NA 643.925
e 9.69292530042 46.6609 2.01563 12.9027 2.17706 NA NA NA NA 563.043
m 84.6225537368 40.8763 0.197731 37.1121 1.03634 NA NA NA NA 477.808
e 85.0013537996 38.3587 0.444291 41.5719 1.16368 NA NA NA NA 329.563
g 104.279656914 54.6896 2.30166 49.4775 2.09764 NA NA NA NA 741.534
g 119.017897942 60.0575 0.12606 55.8525 0.81509 NA NA NA NA 434.874
g 150.952222574 69.2201 1.09436 65.7511 2.0642 NA NA NA NA 429.07
m 91.2197270398 45.9016 1.15849 42.369 0.63658 NA NA NA NA 371.25
m 85.3308761398 43.9105 1.61323 34.3242 0.730186 NA NA NA NA 414.019
g 115.2739473 60.152 0.800776 54.4162 0.551106 NA NA NA NA 259.408
g 140.257839127 73.4546 1.94543 56.7313 1.06658 NA NA NA NA 292.622
g 145.257643862 69.5925 0.438028 68.3885 1.08708 NA NA NA NA 437.598
m 91.671446254 30.3021 0.202386 24.6844 2.0182 NA NA NA NA 647.694
e 9.85254791623 25.1383 0.484765 15.7135 0.223524 NA NA NA NA 541.481
e 83.4134958222 38.7598 0.275615 19.7202 2.36543 NA NA NA NA 464.804
m 67.1816458057 34.5624 1.57142 20.8411 0.176674 NA NA NA NA 701.632
e 3.60177536219 40.5757 0.229438 11.7344 0.147568 NA NA NA NA 470.753
e 11.6699547101 22.9521 0.43743 11.0484 0.0941415 NA NA NA NA 331.43
g 100.908198535 51.3144 0.691078 39.444 0.291524 NA NA NA NA 327.518
m 88.3775211306 28.831 1.93512 20.5248 0.473699 NA NA NA NA 526.552
m 10.7875935472 32.6626 1.36292 21.7307 1.70594 NA NA NA NA 474.499
m 91.5433283984 45.7997 0.194581 44.8437 0.0909689 NA NA NA NA 498.739
g 117.159874799 72.1171 0.817234 47.2897 0.419061 NA NA NA NA 524.283
g 101.505065415 43.3211 0.362892 36.3289 1.09991 NA NA NA NA 359.891
m 87.9892276589 36.0833 1.77048 23.9212 0.152499 NA NA NA NA 503.474
g 151.300062095 102.149 1.92827 55.5308 2.13761 NA NA NA NA 1168.58
e 91.8238016065 49.6511 1.70724 40.9428 2.0937 NA NA NA NA 310.032
e 84.1771817249 45.3159 0.362844 35.7596 0.238887 NA NA NA NA 409.164
m 93.0494801588 47.8013 0.12922 42.8722 0.608798 NA NA NA NA 876.447
e 1020.05416678 305.009 0.186223 293.594 2.43919 NA NA NA NA 1006.39
m 94.2724219511 46.3731 0.578546 34.7113 1.76483 NA NA NA NA 577.685
g 154.265791663 59.0204 0.789228 37.5959 1.36896 NA NA NA NA 824.581
g 106.610794419 50.9423 0.88314 43.2907 1.94491 NA NA NA NA 1178.81
e 11.1803207509 33.9498 1.05154 10.9186 0.503776 NA NA NA NA 478.401
g 129.280232238 55.9896 0.250111 55.7853 0.855211 NA NA NA NA 593.33
m 1021.14820829 476.151 0.33203 437.904 0.632155 NA NA NA NA 350.767
g 127.276824121 82.0015 1.35778 46.6688 1.8877 NA NA NA NA 564.496
e 87.5707486437 48.1797 0.582994 38.3151 0.000597526 NA NA NA NA 398.659
g 124.459596171 71.6488 0.486024 53.8022 0.684745 NA NA NA NA 603.422
e 89.5849422051 45.2467 0.321904 21.1492 1.5881 NA NA NA NA 379.558
m 95.5865865513 38.7568 1.33021 35.7428 0.143794 NA NA NA NA 319.656
e 87.1097778155 40.293 0.324311 38.1831 1.25818 NA NA NA NA 446.034
e 89.9136256749 26.4828 0.294511 27.9386 2.4756 NA NA NA NA 354.588
e 3.19712020074 26.3686 0.589149 11.2495 0.768075 NA NA NA NA 606.654
m 91.2895742133 44.7703 2.26222 44.7644 1.83606 NA NA NA NA 288.187
m 90.0216047961 38.7063 0.308633 37.3174 1.52005 NA NA NA NA 594.749
m 9.4631986784 27.413 1.68068 23.0942 1.36405 NA NA NA NA 271.172
e 88.1069785557 47.2177 0.355534 41.2438 0.319801 NA NA NA NA 561.561
g 137.957196676 58.4137 1.00523 56.6346 0.248378 NA NA NA NA 778.584
m 82.7952487895 47.0219 1.41905 28.6279 0.391587 NA NA NA NA 544.628
e 10.2385518539 30.1651 1.16719 16.9925 1.01377 NA NA NA NA 402.537
m 93.3883276836 36.0023 1.23153 26.6388 0.771706 NA NA NA NA 591.427
g 150.848877023 68.0675 1.1959 64.2781 0.144862 NA NA NA NA 298.278
e 87.9608156749 45.4829 0.658427 35.4768 0.271942 NA NA NA NA 211.688
m 951.001510986 345.837 0.680896 201.225 1.73417 NA NA NA NA 539.649
m 2.93302868224 23.8295 1.03127 22.2428 1.13001 NA NA NA NA 749.243
m 89.8877195885 26.0797 1.98983 26.0034 0.293848 NA NA NA NA 959.189
g 123.133333058 77.8074 0.520073 33.7203 0.744581 NA NA NA NA 570.991
m 89.316692066 42.4813 1.48686 41.6469 0.525212 NA NA NA NA 634.303
g 134.031574641 55.8306 2.05378 51.2378 0.659273 NA NA NA NA 438.231
m 93.7843663663 34.8673 0.512129 34.0959 2.16404 NA NA NA NA 709.387
g 128.193547857 69.9484 1.74872 57.5438 2.18298 NA NA NA NA 901.253
g 102.242603303 48.2587 0.125537 39.3328 1.25754 NA NA NA NA 718.471
e 9.4467064007 20.0824 0.447006 12.2719 0.149579 NA NA NA NA 432.55
g 132.479925239 68.625 0.137743 50.7819 1.11634 NA NA NA NA 386.222
g 123.797974059 42.4218 0.464852 39.8086 2.40926 NA NA NA NA 361.134
e 3.30148873126 28.6759 0.0176825 22.033 0.12558 NA NA NA NA 624.176
g 113.407442234 75.8526 1.11701 34.7186 2.18275 NA NA NA NA 589.843
e 89.4993395509 52.4586 1.0021 40.4451 0.372134 NA NA NA NA 336.279
g 114.097330733 56.8779 0.536892 52.9264 1.10882 NA NA NA NA 975.695
g 153.764772889 46.028 0.305839 37.9124 2.13338 NA NA NA NA 506.73
m 3.15708237406 21.8044 2.40597 20.59 2.30192 NA NA NA NA 527.136
g 113.418235527 42.453 1.34154 36.4689 0.533669 NA NA NA NA 625.924
m 91.0033689229 47.5935 1.28663 41.7715 1.69417 NA NA NA NA 256.469
e 90.7156835457 45.653 0.880599 44.8363 0.735795 NA NA NA NA 584.657
e 89.9668422154 43.0006 1.90208 39.6642 1.06141 NA NA NA NA 484.383
m 90.5546540263 49.75 0.314006 31.6099 0.73928 NA NA NA NA 424.257
g 148.951270461 114.145 0.378535 49.2503 0.571273 NA NA NA NA 643.491
m 88.3565314306 46.4529 1.80548 38.9868 1.25358 NA NA NA NA 394.194
e 7.77518313767 40.9807 1.00756 13.4728 0.763049 NA NA NA NA 435.879
m 88.8035827228 48.6255 0.952254 38.2955 0.443325 NA NA NA NA 408.734
m 81.6884698743 29.6287 1.87188 23.206 0.159696 NA NA NA NA 461.784
g 115.819024029 74.4076 1.17937 44.1828 1.57775 NA NA NA NA 770.401
e 85.9220182294 42.987 1.90518 42.1081 2.23928 NA NA NA NA 410.281
m 98.3779468155 49.1178 1.56528 41.6819 0.635864 NA NA NA NA 600.649
g 159.965491851 74.3987 0.456241 75.3681 0.286767 NA NA NA NA 656.997
g 112.637623511 47.7929 1.72136 41.1703 0.267932 NA NA NA NA 522.566
m 91.8824248436 47.7573 0.281262 40.8773 0.848894 NA NA NA NA 857.581
e 1007.89807405 562.622 0.696505 451.734 0.650419 NA NA NA NA 2014.93
g 128.477946106 72.8131 1.95899 58.3299 2.00688 NA NA NA NA 529.62
e 103.336194195 37.9785 0.308468 41.5627 1.82294 NA NA NA NA 301.93
g 144.831575032 42.4114 2.38494 36.5022 0.0632729 NA NA NA NA 484.343
g 113.673558082 46.3634 0.309639 38.9532 1.29069 NA NA NA NA 589.219
g 149.363009336 61.5984 0.211214 42.7241 1.6407 NA NA NA NA 564.784
g 129.695041029 42.5601 0.117797 38.9999 1.97106 NA NA NA NA 696.746
g 112.88811007 70.8659 1.098 43.4839 1.52166 NA NA NA NA 537.931
g 115.714993628 110.563 0.172944 37.1155 0.308932 NA NA NA NA 695.052
g 157.707589633 80.851 1.96359 71.0563 1.37078 NA NA NA NA 615.333
e 103.649459005 50.1639 0.755544 47.0459 0.0281949 NA NA NA NA 291.127
e 87.2019494325 77.36 0.300306 32.7802 1.10402 NA NA NA NA 463.138
e 132.091892104 54.9173 2.35834 32.388 0.291992 NA NA NA NA 560.692
g 135.184642969 57.9198 2.30223 32.4893 0.256303 NA NA NA NA 560.692
e 1012.1667667 561.961 0.0216544 486.579 0.538153 NA NA NA NA 1738.2
g 98.8667517166 45.0443 0.129216 40.5583 1.23629 NA NA NA NA 527.349
e 89.8948982628 24.104 0.305871 25.7502 2.08568 NA NA NA NA 275.785
m 68.5619452755 27.1474 0.430412 24.5608 2.0202 NA NA NA NA 761.287
m 92.041556822 41.3291 0.958016 33.9654 0.369285 NA NA NA NA 508.818
m 92.0942962978 45.9361 0.0614186 41.7381 0.720857 NA NA NA NA 937.732
e 89.1549940105 49.3859 1.76765 38.6976 1.24983 NA NA NA NA 420.887
e 84.8030266826 34.8443 2.2244 21.7414 0.215918 NA NA NA NA 451.952
e 88.1271926455 53.737 0.489294 45.8403 0.59612 NA NA NA NA 445.178
e 9.02340602544 27.0703 0.428359 12.3302 0.334183 NA NA NA NA 400.788
m 3.00996884153 45.0173 0.990734 22.338 0.979277 NA NA NA NA 714.916
g 104.597354165 55.0259 1.16709 49.4809 1.03109 NA NA NA NA 396.528
m 92.0386343207 49.5953 0.187187 37.6388 0.559501 NA NA NA NA 478.816
m 84.8974962315 37.4519 1.11872 27.8671 0.651417 NA NA NA NA 258.59
m 93.362630421 30.2818 1.97539 24.0099 0.34471 NA NA NA NA 618.141
g 132.930790924 46.8442 1.11765 40.4146 0.856252 NA NA NA NA 694.468
m 85.1060995268 45.9448 1.78217 36.1195 2.41246 NA NA NA NA 463.421
e 120.169481589 57.7652 0.0574547 62.0415 0.114303 NA NA NA NA 531.747
g 119.776250156 57.3271 0.0512632 62.1449 0.114079 NA NA NA NA 531.747
e 90.5995062575 50.5253 0.880399 34.4413 2.09558 NA NA NA NA 742.175
g 156.130618878 78.7439 0.210445 75.556 0.52264 NA NA NA NA 610.422
e 3.12802792381 38.5388 0.339023 12.6979 0.415102 NA NA NA NA 388.738
e 91.2918132998 59.8253 0.986282 33.5831 0.601192 NA NA NA NA 610.201
m 76.8421584192 35.134 0.554125 33.6903 0.403326 NA NA NA NA 1088.95
g 159.673712441 85.9092 1.95795 64.9649 1.21234 NA NA NA NA 1197.13
e 3.31328757338 39.8588 1.09515 14.4047 1.21788 NA NA NA NA 242.204
m 87.2280831605 36.617 0.428168 25.1081 1.41366 NA NA NA NA 408.882
e 9.1371297854 31.1886 0.912525 10.5631 1.10737 NA NA NA NA 561.123
e 92.7661286787 40.6095 2.24083 25.9655 0.448808 NA NA NA NA 642.389
e 90.509289071 55.3203 0.988402 23.2403 0.451379 NA NA NA NA 381.357
m 102.388329253 55.6597 1.56912 46.575 1.24971 NA NA NA NA 595.927
g 103.144837174 45.111 0.121836 37.4304 1.78595 NA NA NA NA 580.125
e 86.198552905 54.0923 0.404779 34.3689 0.440718 NA NA NA NA 693.566
g 122.973438251 77.4796 0.785483 51.9975 2.10621 NA NA NA NA 766.498
m 3.04492990211 34.2494 0.583292 34.1135 0.664525 NA NA NA NA 531.491
m 91.8102025363 48.0183 0.78876 47.3902 1.06954 NA NA NA NA 370.319
g 119.89082504 79.9698 1.12849 58.1513 2.17731 NA NA NA NA 707.857
g 133.968801456 63.0397 0.392279 47.9463 1.69178 NA NA NA NA 330.131
g 152.941923199 57.4836 1.65167 55.2938 0.00602396 NA NA NA NA 358.267
e 88.5531881917 37.0905 0.0522457 27.6438 1.64623 NA NA NA NA 356.443
m 9.78645286768 25.0743 0.206064 23.0484 0.234665 NA NA NA NA 716.24
e 85.118756145 39.9526 1.99102 35.5412 0.983977 NA NA NA NA 535.107
m 85.8796381432 46.6145 0.594503 23.8329 2.08577 NA NA NA NA 408.129
e 3.15533034798 29.2668 0.242227 18.2707 0.122885 NA NA NA NA 629.259
m 82.2586508375 38.4711 1.89595 36.0524 0.890602 NA NA NA NA 469.774
e 982.134509014 483.631 0.332426 423.145 1.25789 NA NA NA NA 1270.72
g 100.39695912 55.8367 0.238969 36.2559 1.21099 NA NA NA NA 246.605
e 3.08798266001 29.6701 0.425695 13.0956 0.540908 NA NA NA NA 396.518
m 91.0078617049 47.1398 1.7495 40.5394 2.3289 NA NA NA NA 354.741
e 89.9724056811 37.4892 0.472471 34.7172 2.07514 NA NA NA NA 657.542
m 3.06791036589 51.7109 0.492583 20.2292 0.585739 NA NA NA NA 848.972
g 158.220709055 44.5983 2.07126 42.9673 0.365848 NA NA NA NA 348.772
m 9.88988597462 27.6849 1.20871 25.877 1.34923 NA NA NA NA 457.611
m 89.9478523945 58.1679 0.920448 39.2833 0.833394 NA NA NA NA 616.428
m 93.267252313 48.0891 2.41191 45.1861 2.48209 NA NA NA NA 551.249
e 102.185170379 87.8531 0.0470013 30.4762 0.402911 NA NA NA NA 538.804
g 102.749943722 88.1812 0.030996 30.9679 0.404991 NA NA NA NA 538.804
e 81.0164843605 38.3852 2.22232 39.2076 1.61709 NA NA NA NA 374.683
m 87.2989559918 49.709 1.16413 36.2317 1.67063 NA NA NA NA 654.591
e 86.3521320416 40.0802 0.276719 38.3978 1.16643 NA NA NA NA 432.351
e 131.429679178 54.1912 1.60085 52.2071 0.253736 NA NA NA NA 455.357
g 131.070885151 53.9606 1.60221 52.1876 0.256576 NA NA NA NA 455.357
e 87.9013217444 76.3799 1.87084 26.2158 0.520452 NA NA NA NA 344.904
e 92.6004217986 36.0753 1.26673 33.2145 0.368274 NA NA NA NA 395.94
m 95.4709810516 85.2759 1.09156 26.0571 0.68505 NA NA NA NA 321.994
m 90.2461961799 40.744 2.22798 36.3586 1.0597 NA NA NA NA 1110.66
e 153.062314833 96.8148 0.749295 52.3042 0.0232924 NA NA NA NA 408.424
g 154.464983492 97.4599 0.749945 52.7834 0.0292853 NA NA NA NA 408.424
m 93.3818467485 65.8443 1.22135 33.1966 1.3415 NA NA NA NA 253.241
e 1000.41010198 240.128 1.66824 241.194 1.05412 NA NA NA NA 716.129
e 88.8053984334 45.7171 0.481945 43.0901 0.567875 NA NA NA NA 388.828
m 84.7980089489 43.3707 1.61863 40.3059 1.28329 NA NA NA NA 720.425
g 154.015863739 78.2267 0.478363 58.0278 0.841709 NA NA NA NA 459.114
e 92.1091488625 32.5668 0.103319 31.7705 1.90183 NA NA NA NA 294.981
m 104.500396079 49.5238 0.402643 46.4412 0.445715 NA NA NA NA 348.246
e 962.02234604 382.642 0.41163 330.425 1.2228 NA NA NA NA 1069.61
g 106.809400757 51.6647 1.96197 42.1196 0.887062 NA NA NA NA 580.658
m 96.8044557979 40.99 2.35194 36.576 0.962979 NA NA NA NA 232.592
e 87.2998008762 47.281 2.0757 40.3914 2.1228 NA NA NA NA 382.671
e 1001.09393433 536.445 1.15069 454.695 0.775964 NA NA NA NA 1249.25
e 952.245561983 480.206 0.240316 463.673 0.0428669 NA NA NA NA 1326.62
g 128.883037181 69.2955 0.0383462 46.8688 1.09622 NA NA NA NA 417.687
e 93.6461315415 95.9886 0.481356 62.858 0.394501 NA NA NA NA 678.109
e 106.351926672 68.7981 2.13214 34.4967 1.27781 NA NA NA NA 522.693
g 109.338684839 68.6499 2.13275 35.8242 1.23354 NA NA NA NA 522.693
m 68.1649233694 40.515 1.56185 29.7794 1.3641 NA NA NA NA 551.802
e 88.828957442 45.8911 0.53978 24.7871 2.09624 NA NA NA NA 412.336
m 9.25254498707 43.4778 0.606776 28.7384 0.503488 NA NA NA NA 477.07
e 92.1749302327 42.481 0.994034 44.8561 1.664 NA NA NA NA 323.227
m 92.706999059 41.8111 0.390611 35.7839 1.63336 NA NA NA NA 365.356
g 110.934698094 45.9769 0.512521 43.6056 2.23396 NA NA NA NA 576.769
e 89.0647061266 62.6345 1.88619 32.0755 1.81977 NA NA NA NA 401.249
m 87.9561458205 27.7417 2.28489 20.8305 0.149039 NA NA NA NA 446.582
e 89.7044971225 42.1787 0.390703 33.5963 1.67244 NA NA NA NA 455.017
m 81.0359503658 58.9825 1.71671 26.8551 2.35583 NA NA NA NA 640.525
g 153.99856648 49.4763 1.28508 34.9331 1.178 NA NA NA NA 566.533
m 93.9298305781 38.2887 2.10688 37.2045 0.734547 NA NA NA NA 619.266
e 87.2503847329 35.6414 0.585895 33.3297 0.887086 NA NA NA NA 195.512
m 91.4139342235 46.7198 1.1708 39.666 0.471418 NA NA NA NA 475.936
e 11.0661541039 22.0998 0.682125 11.7007 0.0631794 NA NA NA NA 634.158
g 101.764790579 45.2842 2.19974 36.4173 0.685868 NA NA NA NA 417.475
e 1084.6374172 265.301 1.72089 253.659 1.01946 NA NA NA NA 773.358
g 109.799491707 53.5118 0.696717 54.9678 0.180567 NA NA NA NA 598.814
g 157.659995071 95.0093 0.666612 64.2781 0.321788 NA NA NA NA 624.339
m 1015.92972092 154.296 1.81144 147.871 1.95473 NA NA NA NA 108.269
m 90.5308533229 40.4067 2.30276 34.3743 1.00985 NA NA NA NA 172.415
m 91.0770933338 56.3234 2.02777 48.0583 0.991629 NA NA NA NA 899.339
m 92.4262089719 44.3591 2.38236 38.8753 1.44042 NA NA NA NA 497.208
m 8.53074108648 24.0579 1.45149 22.5358 1.76583 NA NA NA NA 765.276
e 101.074652282 102.616 1.35288 25.8816 1.24053 NA NA NA NA 693.211
g 124.709669093 102.369 1.35462 40.5049 0.96934 NA NA NA NA 693.211
g 132.177230452 53.1341 0.149204 40.8701 1.92073 NA NA NA NA 386.287
g 120.104902759 44.4321 1.5601 34.0414 0.446231 NA NA NA NA 504.352
g 153.130415089 83.979 1.29285 69.7619 1.2205 NA NA NA NA 723.293
g 106.610704162 52.9063 2.03314 43.815 1.10741 NA NA NA NA 272.869
m 91.6049279657 39.7323 0.393681 37.1235 1.61648 NA NA NA NA 744.476
e 92.8496995722 43.2737 0.604607 36.4382 0.557398 NA NA NA NA 386.653
g 148.466681032 52.9165 1.62459 41.9893 0.428698 NA NA NA NA 634.235
m 92.3374269284 89.3762 2.24748 26.3823 1.99377 NA NA NA NA 1035.51
m 95.9828057027 55.6621 0.298882 40.2636 0.744067 NA NA NA NA 599.484
e 84.0598631196 32.9418 1.16145 32.5856 0.30941 NA NA NA NA 411.151
e 10.1028321508 27.8536 2.25763 24.8844 1.93388 NA NA NA NA 720.832
e 11.3190444535 23.7879 0.0844347 13.8005 0.402104 NA NA NA NA 638.757
m 91.7821092332 27.1674 0.213234 27.1422 2.44504 NA NA NA NA 553.177
m 1181.48554577 647.613 0.592188 536.249 0.407054 NA NA NA NA 752.28
g 100.348639776 55.3802 1.76437 46.4223 1.98606 NA NA NA NA 716.747
e 29.0811674997 65.5383 0.814362 7.31234 0.761631 NA NA NA NA 562.272
g 112.698292283 62.1677 0.853077 51.0631 0.91164 NA NA NA NA 562.272
m 1185.793356 625.395 0.428818 502.55 1.10549 NA NA NA NA 167.132
e 1009.99375697 405.639 0.222374 439.523 1.45601 NA NA NA NA 921.525
m 961.679059449 436.517 0.328247 382.813 0.843248 NA NA NA NA 511.826
g 115.938116582 55.9159 1.96346 47.0763 0.849078 NA NA NA NA 784.926
m 96.0205457404 72.567 2.13462 30.4733 1.67445 NA NA NA NA 609.059
e 104.489549391 55.5247 2.0652 41.7401 1.21218 NA NA NA NA 733.116
g 102.14837517 53.4777 2.09035 41.9744 1.20535 NA NA NA NA 733.116
m 80.8700479199 38.3402 0.590108 31.4628 1.74427 NA NA NA NA 486.628
m 85.7902964585 53.2981 0.681072 50.5927 1.11034 NA NA NA NA 788.345
m 89.7584967677 41.2305 1.61847 35.1793 0.440537 NA NA NA NA 482.013
e 86.3723025471 34.9551 0.511709 39.0611 0.657187 NA NA NA NA 533.256
g 146.626288786 63.1336 1.84471 53.3343 0.367264 NA NA NA NA 595.216
e 88.7040226312 49.7612 2.10479 39.3053 2.25685 NA NA NA NA 278.804
m 3.18776815508 25.646 2.34795 23.3163 2.26853 NA NA NA NA 661.399
g 127.468052153 61.9842 0.02561 53.6646 0.961099 NA NA NA NA 855.694
g 152.560306751 73.3236 0.0959544 41.3263 1.61881 NA NA NA NA 260.649
m 65.1795623495 33.9179 1.71617 31.3671 1.65279 NA NA NA NA 386.986
e 94.423625048 25.1758 1.91429 17.4873 0.98695 NA NA NA NA 158.363
e 82.5661313604 45.0656 0.388517 30.3647 1.34758 NA NA NA NA 209.257
e 93.072880431 50.6048 0.539119 36.4695 1.35888 NA NA NA NA 441.037
g 102.37796236 62.3779 0.590089 42.119 0.783452 NA NA NA NA 461.963
g 100.066277908 43.9196 0.275832 44.309 0.8245 NA NA NA NA 543.397
m 100.260734941 32.485 1.14041 27.6629 1.06522 NA NA NA NA 519.527
e 90.0428268193 31.8082 0.413959 33.2285 1.28906 NA NA NA NA 410.496
e 88.0974599969 44.8218 1.29261 22.8358 0.91763 NA NA NA NA 509.018
g 100.30590198 43.4604 0.0289037 45.8326 1.04404 NA NA NA NA 388.826
m 86.4946583868 57.7173 2.39984 32.6567 1.97782 NA NA NA NA 524.114
m 95.9143717707 50.2134 1.77637 31.6777 0.5192 NA NA NA NA 381.556
e 972.649848539 409.047 0.0155874 405.26 1.24351 NA NA NA NA 1018.42
g 117.295263394 63.0664 1.29494 50.4762 0.730369 NA NA NA NA 592.803
e 84.8701155997 34.1427 0.298414 31.3849 1.22205 NA NA NA NA 403.189
e 91.8048646935 41.4677 1.1225 41.4635 0.203303 NA NA NA NA 535.293
e 10.0919179227 32.5781 1.92579 20.269 1.53759 NA NA NA NA 503.957
m 86.5524142273 23.6803 2.58122 23.5941 0.154652 NA NA NA NA 734.473
m 96.5102774196 57.8892 0.367303 46.5801 0.393426 NA NA NA NA 841.1
g 136.893773345 77.9354 0.54024 58.7126 0.847973 NA NA NA NA 445.097
g 133.587414189 60.1582 0.966802 45.5159 0.564808 NA NA NA NA 509.851
m 93.5046985714 43.0214 0.875485 23.9694 0.968818 NA NA NA NA 580.733
g 122.063336638 44.7496 0.219643 31.2316 1.93228 NA NA NA NA 459.614
m 3.12718208948 25.0193 1.08893 20.0629 0.951328 NA NA NA NA 537.994
e 88.3340709562 52.1228 0.736785 38.5654 1.00219 NA NA NA NA 287.251
e 93.59624409 46.4813 0.85881 38.5568 0.0852912 NA NA NA NA 419.635
m 92.4408010748 44.9043 1.03795 43.0199 1.70932 NA NA NA NA 327.199
g 106.167830701 47.1497 2.37332 34.2828 0.801233 NA NA NA NA 458.845
g 110.032542524 53.8784 1.81229 52.5849 2.32977 NA NA NA NA 352.088
e 73.5267486892 53.0372 1.8308 25.4253 1.9279 NA NA NA NA 336.214
m 1044.57478609 500.19 0.31564 352.146 1.05626 NA NA NA NA 667.055
m 91.4468441569 33.0178 1.40122 31.8434 0.35442 NA NA NA NA 553.25
m 98.42967238 48.0055 0.267918 38.2023 1.36365 NA NA NA NA 362.861
e 86.2449828777 29.9203 0.0417503 27.5823 1.88518 NA NA NA NA 583.376
e 124.254714768 52.806 0.277864 31.1279 2.12486 NA NA NA NA 661.96
g 121.83329662 53.0878 0.258039 31.8978 2.08671 NA NA NA NA 661.96
g 124.89186699 55.989 0.734952 39.893 0.868312 NA NA NA NA 509.901
m 90.47748688 65.2733 0.557719 35.4272 0.770292 NA NA NA NA 436.451
g 108.753798979 50.6815 0.427778 51.7104 1.14193 NA NA NA NA 433.558
e 88.4747888278 48.8965 2.2778 40.2563 1.81733 NA NA NA NA 366.142
e 8.43907662716 24.5549 0.480606 15.6976 0.785572 NA NA NA NA 395.276
g 123.723690927 107.845 1.18769 32.6367 0.330991 NA NA NA NA 917.297
e 954.911008958 348.092 0.0561479 370.95 1.6364 NA NA NA NA 856.791
g 115.813082728 61.8917 0.510328 53.4577 0.770207 NA NA NA NA 357.31
e 67.1362033889 44.5597 0.791672 25.2603 0.72558 NA NA NA NA 788.541
e 92.078727103 43.5721 1.74785 34.6479 0.477976 NA NA NA NA 506.32
m 94.661455995 34.6866 1.48621 30.9037 0.33994 NA NA NA NA 514.825
e 3.87613001012 28.9434 1.77112 17.9068 1.60118 NA NA NA NA 320.655
m 89.5251183236 42.131 1.34812 40.2466 0.518096 NA NA NA NA 396.434
g 152.860435633 63.7365 0.687255 44.9471 1.20911 NA NA NA NA 690.016
m 10.0970876467 38.3737 0.391204 29.8644 0.664991 NA NA NA NA 669.996
g 121.3580869 63.714 2.26045 37.6493 0.180748 NA NA NA NA 619.078
g 141.904296592 62.8049 1.67692 61.3454 0.551221 NA NA NA NA 389.566
m 10.2602653743 38.5666 1.08113 35.0655 1.19047 NA NA NA NA 469.2
m 1017.61733645 521.721 0.52293 442.02 0.164054 NA NA NA NA 232.938
e 131.322441837 48.6543 0.685639 36.7245 1.33408 NA NA NA NA 502.464
g 131.236246434 46.7135 0.734856 36.7844 1.33492 NA NA NA NA 502.464
e 91.7123005693 26.4259 0.69082 26.1251 1.62769 NA NA NA NA 419.255
