tag mll pt1 eta1 pt2 eta2 pt3 eta3 pt4 eta4 met
e 91.4797180625 33.7443 2.2347 23.1608 0.0785446 NA NA NA NA 313.692
g 115.322532362 57.67 1.74484 47.1062 0.826399 NA NA NA NA 393.333
g 107.483744419 41.3903 0.733489 30.1546 1.22999 NA NA NA NA 417.642
g 131.200453063 71.7648 1.88762 39.8828 0.529159 NA NA NA NA 677.89
e 93.224765889 43.1179 2.21635 46.612 1.64992 NA NA NA NA 488.058
g 127.701213813 66.0198 0.47794 53.2803 0.30686 NA NA NA NA 762.674
g 120.982361314 52.5907 0.771692 44.8738 0.626016 NA NA NA NA 543.607
e 92.5817008585 49.8482 0.136223 42.9664 0.0165078 NA NA NA NA 478.039
g 111.715970669 64.0883 0.567638 44.9486 0.0755029 NA NA NA NA 485.149
g 155.203391302 85.1957 1.73692 68.7458 2.08736 NA NA NA NA 483.66
g 128.241125218 60.397 1.77466 49.9219 0.614447 NA NA NA NA 557.018
e 98.9108671528 34.3028 1.3373 28.6593 0.744906 NA NA NA NA 397.825
g 141.58060588 65.334 0.0987253 64.6094 0.939385 NA NA NA NA 618.118
e 90.9026013443 45.1078 0.557204 45.6989 0.650032 NA NA NA NA 436.551
g 126.503827471 79.5467 1.20651 36.2014 0.028873 NA NA NA NA 744.356
m 9.52699552532 26.0889 1.51582 23.5186 1.22462 NA NA NA NA 151.708
m 93.1873912158 41.1 1.41711 30.5676 0.130431 NA NA NA NA 764.72
g 113.456137486 78.7122 0.440323 38.1842 1.13473 NA NA NA NA 519.663
e 97.108984728 48.6356 0.937378 48.9614 0.978542 NA NA NA NA 405.616
g 106.833356875 53.2916 0.482257 39.2147 0.663259 NA NA NA NA 520.533
m 90.5130148263 65.2197 2.13555 31.7116 2.29103 NA NA NA NA 301.509
m 94.9119950829 48.8157 2.00037 44.3862 2.39468 NA NA NA NA 437.155
g 156.952282888 55.016 0.0953014 41.0476 2.07954 NA NA NA NA 585.885
g 121.921731686 79.567 1.67773 44.4584 1.1567 NA NA NA NA 551.251
e 88.3705842461 45.3827 0.0245827 35.4562 1.12662 NA NA NA NA 437.773
e 89.633056632 44.5126 2.02515 38.2858 1.15104 NA NA NA NA 477.194
m 89.8354886778 56.1438 1.61024 32.0193 0.72439 NA NA NA NA 572.766
e 91.7167583253 49.5677 1.7099 42.0843 2.13736 NA NA NA NA 293.606
e 91.6370804026 41.4282 0.420924 43.7196 0.357056 NA NA NA NA 415.988
g 153.085045038 71.9107 0.0390753 55.6156 1.34262 NA NA NA NA 624.545
m 88.5710492909 45.6325 1.61162 32.766 0.433929 NA NA NA NA 573.684
e 89.0632275662 55.2607 0.996653 36.9166 0.756075 NA NA NA NA 420.348
m 85.4072026309 46.9934 0.610857 37.5392 0.937733 NA NA NA NA 973.033
g 135.781228148 68.745 0.589197 66.2099 0.813606 NA NA NA NA 515.069
m 1027.91261265 490.545 0.612303 488.945 1.23868 NA NA NA NA 313.67
m 84.4764409181 41.242 0.702286 39.258 1.33521 NA NA NA NA 488.828
e 94.2087023817 47.1734 1.366 46.2131 1.095 NA NA NA NA 493.954
m 93.8223511427 25.203 1.22134 21.5408 1.42837 NA NA NA NA 943.128
e 86.0584126063 40.224 1.1038 37.7115 2.01174 NA NA NA NA 237.304
m 84.4398292786 44.4758 1.15063 31.1189 0.115249 NA NA NA NA 422.036
m 89.4537838121 53.1741 0.148138 37.5919 0.0657288 NA NA NA NA 777.231
m 94.6346407212 51.685 1.15104 39.0191 0.494254 NA NA NA NA 558.149
g 133.722277031 82.7078 0.576226 52.2263 0.218776 NA NA NA NA 642.244
m 94.7943195747 25.7603 1.44209 25.2621 1.01947 NA NA NA NA 476.705
g 129.075779225 49.7089 0.0890049 32.8757 2.00125 NA NA NA NA 584.449
e 88.3095862295 43.2972 0.809816 40.5702 0.157335 NA NA NA NA 427.629
m 2.66603559595 28.5655 0.327493 20.4456 0.23406 NA NA NA NA 769.596
m 91.1477367401 49.5978 0.609263 41.58 0.781179 NA NA NA NA 384.537
e 87.8053647478 48.3449 1.88449 34.7084 0.741354 NA NA NA NA 487.733
e 91.7095983975 40.9865 0.491385 43.1745 1.33396 NA NA NA NA 610.397
m 90.3577543918 45.3852 1.43081 44.3146 1.13596 NA NA NA NA 524.014
e 86.4453579977 73.2208 1.04572 28.4526 0.277118 NA NA NA NA 458.92
m 93.5522290901 38.8913 0.202021 32.1082 1.36947 NA NA NA NA 610.227
e 9.84464341014 30.1522 0.519732 11.1594 0.940981 NA NA NA NA 438.538
e 89.7109277185 50.4116 2.42379 29.0116 1.26344 NA NA NA NA 728.434
e 69.2324929372 47.4462 1.27161 24.6712 1.58005 NA NA NA NA 401.278
g 120.933350308 66.8693 1.22703 54.68 1.30917 NA NA NA NA 419.071
e 88.9763003719 32.017 0.754861 33.1177 0.908709 NA NA NA NA 320.407
e 89.7187099331 47.8605 1.03443 35.3633 1.9472 NA NA NA NA 461.8
m 930.3579705 365.892 0.600381 307.867 1.12934 NA NA NA NA 623.928
m 91.6333599029 46.3232 0.523452 42.325 0.00459909 NA NA NA NA 549.905
m 807.397949151 276.744 0.553632 171.648 1.91795 NA NA NA NA 727.094
e 3.59485776998 31.8865 0.804785 10.9628 0.994653 NA NA NA NA 308.133
g 145.344146254 65.5897 1.81405 57.756 0.625183 NA NA NA NA 466.337
e 94.1536502843 26.5274 2.29201 25.3145 0.116539 NA NA NA NA 362.968
m 910.5784246 414.642 0.57382 397.425 0.403195 NA NA NA NA 207.82
g 105.018749973 53.1755 1.75789 31.243 0.00089796 NA NA NA NA 483.688
e 91.5668310445 32.7398 0.387051 30.9254 2.23413 NA NA NA NA 365.994
e 85.5136770854 53.0647 1.7275 34.0558 2.18481 NA NA NA NA 412.303
g 115.481956366 60.4453 0.740419 55.3297 1.12228 NA NA NA NA 759.2
m 86.8279734357 45.4064 1.41395 34.4202 2.31121 NA NA NA NA 528.262
g 110.326299546 62.3304 0.526999 52.0202 0.461106 NA NA NA NA 487.91
m 95.5142075849 49.1807 0.88024 43.9202 1.38357 NA NA NA NA 681.143
g 105.804151229 51.1912 1.36858 46.4208 2.20788 NA NA NA NA 495.598
m 96.4896840008 46.8112 0.76597 43.9803 1.52013 NA NA NA NA 803.408
m 94.4833922365 49.5897 1.84709 44.5205 1.63033 NA NA NA NA 387.091
e 89.5238188731 41.1431 1.97829 45.4741 1.3591 NA NA NA NA 651.577
e 992.670499284 413.097 0.117231 415.606 1.12298 NA NA NA NA 1122.99
e 82.5125734901 72.185 1.93428 25.1325 1.83231 NA NA NA NA 273.976
m 89.1164972232 24.2747 1.21092 22.6116 1.30793 NA NA NA NA 700.614
e 89.5643658687 41.8398 1.15871 31.4745 0.198636 NA NA NA NA 348.777
g 107.698330406 46.3408 0.401287 43.183 0.869027 NA NA NA NA 636.941
e 91.8271376313 42.5492 0.173971 31.4918 1.228 NA NA NA NA 203.401
g 126.989768759 39.3681 2.10298 31.6151 0.32695 NA NA NA NA 361.022
g 104.231929026 42.7431 1.74837 34.1248 0.086524 NA NA NA NA 434.417
m 82.1425288207 48.7817 1.77831 34.0296 2.03213 NA NA NA NA 441.463
e 3.21602367944 38.4882 1.08906 16.007 1.0177 NA NA NA NA 309.951
m 89.6246013187 42.4097 0.174184 38.0889 0.77999 NA NA NA NA 436.809
m 91.5640720268 30.4642 1.40134 26.5455 0.70933 NA NA NA NA 777.292
g 144.851674564 69.634 1.60996 67.6108 2.28031 NA NA NA NA 417.867
m 87.1440445653 48.241 0.947396 35.5387 1.71783 NA NA NA NA 437.854
g 128.18508674 74.8841 1.22816 47.4035 2.1582 NA NA NA NA 617.019
g 157.871182779 61.8522 2.21923 46.7612 0.353022 NA NA NA NA 401.129
e 90.6825005738 43.6687 0.0790059 45.8184 0.28238 NA NA NA NA 475.265
e 91.5964714431 42.2651 1.11002 36.5857 0.0239454 NA NA NA NA 393.977
g 115.225798337 59.106 2.10675 54.1531 1.72066 NA NA NA NA 391.288
e 96.0765443565 35.3083 0.817919 35.0595 0.847592 NA NA NA NA 227.297
m 88.177519722 36.93 0.0506439 29.7762 1.63816 NA NA NA NA 779.967
e 2.05046352652 25.5386 1.74094 12.5049 1.71825 NA NA NA NA 461.563
m 72.1491093244 32.9642 0.327495 31.0365 1.332 NA NA NA NA 509.266
e 3.19521803468 37.8779 2.40465 13.0585 2.36982 NA NA NA NA 488.131
m 90.4537298829 37.9196 0.221093 37.6727 1.46049 NA NA NA NA 538.3
m 87.6565883229 60.8889 1.60509 34.7419 1.75401 NA NA NA NA 741.292
g 102.664032326 42.0189 1.06827 37.4079 0.435167 NA NA NA NA 471.606
g 139.085342223 40.8026 1.32333 36.7716 1.05692 NA NA NA NA 421.054
m 87.5223797588 48.0808 2.27541 39.7699 2.19108 NA NA NA NA 453.657
e 96.5272628779 40.2667 1.13686 41.8857 0.0304204 NA NA NA NA 610.52
e 3.18581616064 20.0587 0.013651 11.0001 0.227599 NA NA NA NA 209.381
e 3.20599760859 24.5689 0.730318 10.3216 0.548002 NA NA NA NA 383.634
e 2.36156020027 32.8886 0.587547 13.2411 0.583685 NA NA NA NA 797.859
e 85.6788534027 34.0648 0.529603 39.375 1.68539 NA NA NA NA 344.702
m 91.9079482708 35.5598 0.236143 34.7563 1.77807 NA NA NA NA 437.692
m 94.0509809125 39.7443 1.97302 27.9842 0.27933 NA NA NA NA 579.478
e 91.0304196713 23.0994 1.18705 24.5071 1.34741 NA NA NA NA 485.737
m 82.2941499197 47.6564 1.01984 35.5845 0.935576 NA NA NA NA 572.46
g 103.296124132 56.3111 0.30658 47.3181 0.395285 NA NA NA NA 610.911
m 3.0668159427 43.8847 1.16411 25.9582 1.12793 NA NA NA NA 487.771
m 96.5357725694 39.6689 1.1209 34.6538 0.508206 NA NA NA NA 506.829
g 134.749340107 55.7656 1.96565 31.358 0.146059 NA NA NA NA 676.097
e 93.7901241745 41.9524 0.446413 34.5461 0.894788 NA NA NA NA 808.616
e 91.6799976813 34.1155 0.973556 29.2295 0.863602 NA NA NA NA 323.082
m 89.2158489887 39.7118 0.271628 39.6578 1.2664 NA NA NA NA 693.163
g 128.751805517 60.9043 1.9861 60.6382 1.29652 NA NA NA NA 378.301
e 91.7912685956 54.0377 1.33107 42.4029 0.890054 NA NA NA NA 629.898
g 101.517232546 42.2576 2.20364 36.5828 0.683945 NA NA NA NA 445.212
e 88.237614643 26.2299 0.341369 22.6456 2.05945 NA NA NA NA 293.569
g 145.843249394 76.7556 2.31176 56.2405 1.24783 NA NA NA NA 997.097
g 143.017638228 75.7265 1.0133 54.1214 1.97156 NA NA NA NA 563.693
m 3.00031073903 25.1504 1.10528 21.4726 1.06377 NA NA NA NA 649.964
m 88.4055321491 61.0593 1.7712 30.2722 2.24685 NA NA NA NA 900.073
g 116.785272111 91.3069 1.15005 35.6287 0.584961 NA NA NA NA 551.216
g 131.655957301 66.5007 0.60045 34.5358 1.08993 NA NA NA NA 462.592
e 87.261378203 40.2965 1.23466 42.7617 1.87119 NA NA NA NA 364.325
m 86.1323100111 61.0036 0.844017 43.6075 0.590877 NA NA NA NA 609.885
g 139.657700115 140.039 1.20685 55.9394 0.0210375 NA NA NA NA 927.735
e 91.3970724057 47.1319 1.05927 39.8382 0.294723 NA NA NA NA 381.673
m 106.529087463 55.5354 0.879682 51.2751 0.92297 NA NA NA NA 523.48
g 156.342340432 83.6423 2.01257 70.1745 1.55717 NA NA NA NA 776.865
e 1119.5930248 562.151 0.400329 555.058 0.531615 NA NA NA NA 1133.48
m 94.785576949 27.5849 0.168179 22.4262 2.35357 NA NA NA NA 651.741
m 91.5577369507 45.9306 1.76382 44.1708 1.38939 NA NA NA NA 709.366
m 1175.02240018 591.915 0.425878 526.954 0.216109 NA NA NA NA 259.715
m 948.009498751 152.535 1.26646 145.632 2.38387 NA NA NA NA 785.37
m 98.0651004131 100.477 1.79913 22.5293 1.22048 NA NA NA NA 959.03
m 92.5511602872 61.0257 0.624255 47.0768 0.829504 NA NA NA NA 974.526
e 91.3960491312 41.8129 0.796967 38.6884 1.83342 NA NA NA NA 490.475
m 10.5057327524 114.85 2.36816 20.7645 2.52041 NA NA NA NA 535.45
g 123.942147191 60.4412 1.55948 57.4858 0.790787 NA NA NA NA 638.553
m 91.707829784 46.4551 1.97039 45.7449 2.45993 NA NA NA NA 323.289
g 141.122276532 55.7662 0.0352738 55.0635 1.63724 NA NA NA NA 553.028
e 1004.93236832 381.643 1.30579 364.377 0.332134 NA NA NA NA 960.715
g 141.06416778 361.854 0.319174 18.3125 0.58623 NA NA NA NA 960.715
m 1077.38586372 334.257 1.55278 312.913 0.643031 NA NA NA NA 517.878
e 95.633463206 39.7621 1.359 33.0123 0.20593 NA NA NA NA 622.269
e 85.1218782242 63.2415 1.60677 27.3636 0.578204 NA NA NA NA 335.856
m 984.919698799 460.117 1.45656 379.689 0.2631 NA NA NA NA 257.121
g 129.975873284 61.6461 0.895362 42.0886 0.558989 NA NA NA NA 539.431
e 93.1222251642 162.401 1.63637 41.7808 0.932085 NA NA NA NA 900.6
m 92.0514818269 44.2944 0.00580574 36.1483 1.07732 NA NA NA NA 660.703
m 89.7838923495 46.191 1.9213 42.4059 1.39048 NA NA NA NA 830.044
e 85.9758532693 33.0806 0.381222 27.9122 2.14782 NA NA NA NA 301.705
m 90.6041441581 54.0485 0.812251 37.743 0.994413 NA NA NA NA 504.438
g 106.845677458 58.0494 1.25953 30.7063 0.180629 NA NA NA NA 785.228
m 91.2772411202 46.6781 0.18532 44.6518 0.104861 NA NA NA NA 379.898
e 1074.49136021 412.427 0.544151 391.89 1.05529 NA NA NA NA 943.39
m 988.704415916 236.624 2.31018 153.234 0.905692 NA NA NA NA 685.16
e 2.70668788386 24.9314 0.640142 10.6131 0.56603 NA NA NA NA 387.635
e 91.5731623486 27.637 0.599773 14.7633 2.31932 NA NA NA NA 369.26
g 112.386680185 71.6117 0.417919 44.3856 0.267191 NA NA NA NA 489.593
m 92.8887768123 55.5179 0.378259 25.6477 1.72182 NA NA NA NA 1300.55
e 87.2599054721 38.3906 0.126833 35.5512 1.06363 NA NA NA NA 475.978
m 90.0783322705 45.8964 1.20585 43.6436 1.44133 NA NA NA NA 748.193
e 88.3351657382 44.1755 0.570776 43.0037 0.898805 NA NA NA NA 333.501
m 92.7703463863 52.7489 1.43771 32.0834 2.43925 NA NA NA NA 556.717
e 91.5514578309 63.4492 0.102501 30.6181 0.691132 NA NA NA NA 473.043
g 107.157506498 100.527 0.34521 43.6504 0.583284 NA NA NA NA 320.568
m 89.917307645 65.9591 0.723817 25.4829 1.67811 NA NA NA NA 449.686
e 94.0328254332 27.7502 0.242259 25.436 2.10874 NA NA NA NA 341.118
g 131.929924228 69.6094 1.07513 62.778 1.18041 NA NA NA NA 773.55
e 89.1270735831 46.3276 0.29544 40.9473 0.207213 NA NA NA NA 817.156
m 886.291989231 396.443 0.22633 384.506 1.2543 NA NA NA NA 603.157
m 91.6401709899 52.1936 1.0413 39.2687 0.68445 NA NA NA NA 707.88
e 89.4240646721 39.9832 0.88539 23.8154 0.948502 NA NA NA NA 297.015
e 72.5207779706 41.339 0.0303567 28.2749 0.723207 NA NA NA NA 496.32
m 3.11385593619 28.5032 0.152151 21.9476 0.263323 NA NA NA NA 821.538
g 125.428047594 46.5968 1.98241 40.5903 0.0836828 NA NA NA NA 855.363
e 3.13230948839 24.8655 0.193256 11.1905 0.246169 NA NA NA NA 819.311
e 92.002384323 46.7539 1.23721 37.9296 0.376001 NA NA NA NA 575.681
m 90.097281626 62.0467 2.42937 35.883 2.12415 NA NA NA NA 745.193
g 123.619109168 55.8834 0.824548 62.7426 0.222047 NA NA NA NA 528.693
m 91.2251014932 44.0773 0.154943 43.4243 0.434316 NA NA NA NA 496.619
g 147.809412793 66.1143 0.0222882 55.9487 1.29347 NA NA NA NA 439.834
e 90.2788579305 46.8418 0.338383 38.7448 0.358417 NA NA NA NA 356.633
e 83.6222284302 61.8361 0.427629 11.5013 1.61409 NA NA NA NA 358.273
m 112.108484817 61.0395 1.14761 50.0982 0.791171 NA NA NA NA 329.749
m 89.96102315 65.4833 1.35693 35.6483 0.879215 NA NA NA NA 531.267
m 3.0690367084 21.352 0.982278 21.1631 0.947005 NA NA NA NA 952.685
m 91.5584607736 39.9453 0.608979 32.1208 2.0687 NA NA NA NA 672.525
g 124.18627396 66.3437 0.0755536 31.9932 1.57352 NA NA NA NA 549.355
m 92.3671038445 37.6921 0.175259 31.6063 1.79762 NA NA NA NA 450.218
g 126.517760499 72.2301 0.322262 35.7365 1.74133 NA NA NA NA 429.578
g 120.506847768 59.457 1.54085 55.56 0.916178 NA NA NA NA 515.615
g 110.6803771 58.163 0.862232 39.0505 1.98535 NA NA NA NA 415.648
e 74.5686185882 59.0447 0.152945 17.1912 1.18889 NA NA NA NA 800.653
g 116.469159043 59.0477 0.153926 42.0212 1.63041 NA NA NA NA 800.653
g 110.126421068 49.0888 0.231715 39.2468 1.6712 NA NA NA NA 477.606
g 105.147469485 55.8625 2.28108 48.5569 1.97828 NA NA NA NA 845.095
m 92.7694027443 48.5592 1.65613 41.1211 1.08798 NA NA NA NA 394.634
m 986.756570131 407.065 0.197486 354.118 1.31428 NA NA NA NA 680.909
g 102.53326784 60.8611 0.512534 46.482 1.12066 NA NA NA NA 764.184
g 140.090572436 51.8381 2.38521 53.6438 0.805092 NA NA NA NA 287.387
m 91.3024816388 39.2465 0.551227 36.0267 1.84915 NA NA NA NA 536.356
m 10.5503223905 54.9436 1.44329 21.8593 1.16933 NA NA NA NA 591.144
e 3.07240768744 30.5934 0.775858 11.56 0.700584 NA NA NA NA 337.803
e 90.0288696306 49.2089 0.265906 29.8392 0.907412 NA NA NA NA 504.881
g 143.63906315 111.109 0.722823 70.3733 0.461934 NA NA NA NA 765.613
m 10.1849113726 41.5047 0.864186 27.5642 1.04136 NA NA NA NA 536.2
e 103.731380651 52.8332 0.625533 50.4525 0.36515 NA NA NA NA 376.556
e 90.5142830039 49.753 0.203272 21.3837 1.58576 NA NA NA NA 462.009
g 157.466263531 115.203 0.343133 49.7314 1.1903 NA NA NA NA 552.619
m 1002.17831426 223.682 1.18424 205.94 1.79904 NA NA NA NA 469.552
m 91.2274068153 23.7765 0.618742 23.0604 1.96498 NA NA NA NA 535.82
e 87.9395967965 33.437 0.60912 18.2935 1.77219 NA NA NA NA 216.897
e 86.7274854466 44.0522 0.26421 41.9003 0.116244 NA NA NA NA 324.539
g 123.023192247 64.395 2.1026 56.8447 1.68108 NA NA NA NA 431.925
m 90.9493780198 51.2647 0.398387 36.6737 1.98542 NA NA NA NA 473.062
e 91.8032657631 35.3383 0.815396 33.4941 2.4138 NA NA NA NA 405.105
g 150.206991912 50.4813 0.632799 50.4645 1.28019 NA NA NA NA 456.975
e 98.2518265386 37.6298 1.84551 36.1938 0.247862 NA NA NA NA 486.425
m 88.8995423472 46.387 1.77468 42.6082 1.74567 NA NA NA NA 510.134
e 90.7217368562 93.5474 0.821901 33.6461 1.05566 NA NA NA NA 464.567
e 83.5248271054 30.4721 0.120527 26.29 2.01232 NA NA NA NA 317.963
e 85.7400978616 40.9878 1.17424 42.9095 0.75264 NA NA NA NA 310.608
e 89.9912425216 60.0871 1.77027 35.8546 1.99009 NA NA NA NA 547.956
m 90.1142374559 39.3333 2.2905 39.205 1.21342 NA NA NA NA 384.703
g 153.023095133 75.8481 1.95067 54.6634 0.64165 NA NA NA NA 680.937
m 91.7764056851 64.6613 0.128248 31.3967 0.751205 NA NA NA NA 650.259
e 89.6211186718 32.8774 1.67491 33.3967 0.124077 NA NA NA NA 732.032
g 106.056386013 42.3356 1.36723 32.7333 0.52825 NA NA NA NA 941.901
m 88.3766722353 50.3773 1.73166 36.9399 2.31803 NA NA NA NA 443.989
g 137.114729167 39.277 0.863903 42.2086 1.35887 NA NA NA NA 427.899
g 144.652212173 62.8498 0.188303 53.5842 1.18819 NA NA NA NA 331.43
m 92.5958308287 94.287 0.168307 25.5987 0.220445 NA NA NA NA 512.682
e 86.5767727249 28.242 0.455743 27.67 1.56129 NA NA NA NA 431.373
e 70.0520169185 36.2617 1.29554 31.2978 1.86532 NA NA NA NA 221.449
m 92.8171378689 50.9384 1.17536 43.4176 1.34121 NA NA NA NA 512.792
e 93.8217693996 81.6304 0.220171 36.6599 0.33182 NA NA NA NA 805.468
m 87.9138415925 41.2815 0.427178 38.1866 1.34513 NA NA NA NA 260.162
e 91.8699637186 51.5467 1.773 45.7747 1.82685 NA NA NA NA 292.658
e 81.5241721308 57.8833 1.51955 28.931 1.58639 NA NA NA NA 439.546
m 88.6329144496 43.2319 0.319688 41.6331 0.275546 NA NA NA NA 388.278
m 86.9220181971 51.7019 1.3258 36.8692 1.6391 NA NA NA NA 398.584
e 928.948143475 333.649 0.390826 344.982 1.27854 NA NA NA NA 839.893
e 90.5176483497 42.6509 0.561921 39.7444 0.322276 NA NA NA NA 345.296
g 102.458366746 48.8287 0.744647 40.5568 0.437232 NA NA NA NA 460.291
e 94.4388004166 30.8936 2.14429 26.5523 0.0319551 NA NA NA NA 335.772
m 3.12653461969 54.7718 0.889527 35.0579 0.931992 NA NA NA NA 500.438
g 125.880264271 59.5126 0.635314 48.9854 1.7842 NA NA NA NA 316.349
m 3.03412557752 23.7479 0.558145 22.4304 0.497064 NA NA NA NA 630.304
e 90.5483099613 32.4568 0.0382215 26.2493 1.97785 NA NA NA NA 244.75
m 91.3444829874 49.137 1.07451 35.9601 2.04678 NA NA NA NA 521.608
m 92.7443066993 66.1005 0.710423 23.599 1.88973 NA NA NA NA 308.135
e 105.954906945 53.337 2.35259 8.58456 0.796484 NA NA NA NA 448.944
g 109.834577237 50.1725 2.41032 33.6848 0.591619 NA NA NA NA 448.944
m 92.9548432614 22.2128 1.87826 20.8479 0.931037 NA NA NA NA 373.388
e 1138.72542308 674.89 0.228664 456.831 0.229121 NA NA NA NA 1440.69
m 78.7268577638 50.119 0.664498 30.8581 0.498902 NA NA NA NA 543.057
g 113.478180748 54.2065 0.370317 49.7407 0.489624 NA NA NA NA 561.641
m 93.7030250921 45.5368 1.89215 43.586 1.2518 NA NA NA NA 358.626
g 108.386217429 40.718 0.512867 36.0824 1.25273 NA NA NA NA 445.263
m 83.1232131822 40.9127 1.26511 38.3613 0.640255 NA NA NA NA 475.92
e 92.4519479063 45.3756 0.0394197 41.9958 0.645731 NA NA NA NA 406.024
e 89.79341412 43.6267 0.773147 39.2529 0.462474 NA NA NA NA 253.813
e 3.02864570364 40.3517 0.149838 10.3634 0.282431 NA NA NA NA 577.994
m 1516.67607464 698.509 0.743256 661.912 0.219083 NA NA NA NA 359.335
e 88.8156745636 45.8544 1.13263 39.3304 1.73939 NA NA NA NA 591.757
e 88.0593994357 44.0445 0.49614 43.387 0.235336 NA NA NA NA 562.185
m 10.3678018297 26.3179 2.05552 21.0294 1.8903 NA NA NA NA 383.451
m 81.5952848857 43.5855 1.83263 30.7552 0.731994 NA NA NA NA 1234.83
m 93.5511764541 38.238 1.59647 38.1927 0.281367 NA NA NA NA 723.184
g 100.24853882 61.8441 0.0816423 41.6566 0.227837 NA NA NA NA 421.017
m 85.3440616102 56.4835 2.06705 36.2909 2.32976 NA NA NA NA 784.965
e 2.66820955195 25.7826 1.09167 17.6908 1.20546 NA NA NA NA 592.142
m 90.257885887 44.4748 1.89577 44.4036 2.25529 NA NA NA NA 669.96
m 89.4708936909 53.1376 1.13805 37.5869 1.04002 NA NA NA NA 443.584
e 82.0997201876 39.9218 0.523044 19.1953 1.37291 NA NA NA NA 330.701
m 90.0596940888 23.3894 0.402778 21.2807 2.25382 NA NA NA NA 250.507
m 77.4340225807 39.3311 1.89562 30.6627 0.931547 NA NA NA NA 298.331
e 91.8418339916 42.8953 2.2316 39.8727 1.29694 NA NA NA NA 338.055
g 107.664075083 54.2954 1.21412 50.0075 1.85074 NA NA NA NA 486.433
g 117.878615518 49.0687 0.444356 38.6356 1.20024 NA NA NA NA 709.386
g 158.714183217 141.458 1.01754 44.8089 1.02522 NA NA NA NA 824.454
m 79.9637447252 58.4809 0.640022 26.6046 0.99702 NA NA NA NA 690.374
g 127.387508401 66.2338 0.604764 57.3316 0.031817 NA NA NA NA 613.539
m 10.7671957523 31.5582 0.938536 25.3429 0.916131 NA NA NA NA 604.434
e 10.2506778859 26.1554 0.221261 13.162 0.00131277 NA NA NA NA 295.787
e 116.656683841 22.0059 2.28155 19.2554 1.12302 NA NA NA NA 347.456
g 107.383116285 55.8288 1.22363 48.0408 0.683095 NA NA NA NA 284.683
e 115.661564082 76.8392 1.00646 48.4305 0.634603 NA NA NA NA 658.079
g 120.529468787 77.6733 0.990077 50.4518 0.561029 NA NA NA NA 658.079
m 91.6645968423 47.5936 0.911551 40.3851 1.51217 NA NA NA NA 748.016
m 93.3547767331 49.9624 0.115283 44.7417 0.928032 NA NA NA NA 508.665
e 3.71143713641 29.2638 0.159532 10.7041 0.233023 NA NA NA NA 355.968
m 89.0794424273 34.6453 0.785248 33.3026 2.33692 NA NA NA NA 393.333
e 3.17219898179 27.4241 0.360754 10.0446 0.35059 NA NA NA NA 584.999
g 113.628278552 71.9605 0.0330923 51.3776 0.308194 NA NA NA NA 617.104
e 88.0379181066 34.8145 0.246393 31.5181 1.33584 NA NA NA NA 401.4
g 159.596118302 77.8126 1.77631 62.4996 0.713235 NA NA NA NA 462.561
e 85.9980767843 45.9376 1.87524 40.5173 1.91222 NA NA NA NA 498.277
e 88.8725263552 43.9327 0.124113 44.6455 0.28954 NA NA NA NA 248.746
g 108.213318927 42.8549 0.239233 33.776 2.06075 NA NA NA NA 405.865
g 107.017195817 45.1121 0.0429194 46.9772 1.08186 NA NA NA NA 315.675
m 931.563283224 190.41 2.06474 167.121 1.16342 NA NA NA NA 546.326
g 139.976692721 48.6802 1.58221 50.8609 0.165925 NA NA NA NA 377.924
m 3.09678144286 40.4291 0.387144 20.2716 0.492289 NA NA NA NA 660.206
e 8.85325907417 61.1688 1.59789 31.1648 1.78511 NA NA NA NA 471.36
e 2.53471041015 27.9856 0.0339986 13.2649 0.155918 NA NA NA NA 549.612
g 119.24895354 56.5852 2.17362 39.3711 0.733195 NA NA NA NA 456.548
m 91.4801814686 47.5195 1.09721 43.3627 1.35976 NA NA NA NA 595.118
m 3.05505257513 34.9505 0.424955 28.0563 0.516426 NA NA NA NA 536.585
e 89.4873290668 30.0579 1.3263 28.0055 0.728875 NA NA NA NA 329.965
